0.003360 ,0.004011 ,-0.000156 ,0.263447 ,0.911645 ,0.050148 ,0.517355 ,0.824413 ,-0.018567 ,-0.361049 ,1.072573 ,-0.000182 ,1.388979 ,0.562350 ,-0.022461 ,-5.346338 ,-1.087303 ,0.124083 ,-1.808312 ,-9.878666 ,0.243721 ,18.325600 ,7.868128 ,-0.208188 ,28.350554 ,-9.656596 ,-0.454509 ,9.697637 ,-31.795593 ,0.597253 ,0.032877 
0.003358 ,0.004018 ,-0.000156 ,0.260383 ,0.940965 ,0.052825 ,0.511665 ,0.843775 ,-0.017973 ,-0.378235 ,1.075753 ,-0.000182 ,1.388784 ,0.577539 ,-0.022138 ,-5.345234 ,-1.094403 ,0.124087 ,-1.803144 ,-9.879781 ,0.243535 ,18.324039 ,7.871571 ,-0.208155 ,28.351555 ,-9.653607 ,-0.454594 ,9.700719 ,-31.795328 ,0.596335 ,0.032877 
0.003355 ,0.004024 ,-0.000156 ,0.257319 ,0.970285 ,0.055501 ,0.505976 ,0.863136 ,-0.017380 ,-0.395421 ,1.078933 ,-0.000181 ,1.388590 ,0.592728 ,-0.021815 ,-5.344130 ,-1.101502 ,0.124092 ,-1.797977 ,-9.880895 ,0.243348 ,18.322481 ,7.875013 ,-0.208122 ,28.352556 ,-9.650620 ,-0.454679 ,9.703802 ,-31.795063 ,0.595416 ,0.032877 
0.003353 ,0.004031 ,-0.000155 ,0.254254 ,0.999604 ,0.058177 ,0.500286 ,0.882498 ,-0.016786 ,-0.412607 ,1.082113 ,-0.000181 ,1.388395 ,0.607918 ,-0.021493 ,-5.343025 ,-1.108602 ,0.124097 ,-1.792809 ,-9.882010 ,0.243161 ,18.320921 ,7.878455 ,-0.208089 ,28.353558 ,-9.647631 ,-0.454763 ,9.706884 ,-31.794798 ,0.594498 ,0.032877 
0.003351 ,0.004038 ,-0.000155 ,0.251190 ,1.028924 ,0.060853 ,0.494596 ,0.901860 ,-0.016192 ,-0.429793 ,1.085293 ,-0.000181 ,1.388201 ,0.623107 ,-0.021170 ,-5.341921 ,-1.115701 ,0.124102 ,-1.787642 ,-9.883123 ,0.242975 ,18.319363 ,7.881897 ,-0.208056 ,28.354559 ,-9.644643 ,-0.454848 ,9.709968 ,-31.794533 ,0.593579 ,0.032877 
0.003348 ,0.004044 ,-0.000155 ,0.248126 ,1.058244 ,0.063529 ,0.488907 ,0.921221 ,-0.015599 ,-0.446979 ,1.088473 ,-0.000180 ,1.388006 ,0.638297 ,-0.020847 ,-5.340816 ,-1.122801 ,0.124106 ,-1.782474 ,-9.884238 ,0.242788 ,18.317802 ,7.885340 ,-0.208023 ,28.355560 ,-9.641654 ,-0.454933 ,9.713050 ,-31.794268 ,0.592660 ,0.032877 
0.003346 ,0.004051 ,-0.000155 ,0.245062 ,1.087563 ,0.066205 ,0.483217 ,0.940583 ,-0.015005 ,-0.464165 ,1.091653 ,-0.000180 ,1.387812 ,0.653486 ,-0.020524 ,-5.339712 ,-1.129901 ,0.124111 ,-1.777306 ,-9.885352 ,0.242602 ,18.316244 ,7.888782 ,-0.207990 ,28.356562 ,-9.638666 ,-0.455017 ,9.716133 ,-31.794003 ,0.591742 ,0.032877 
0.003343 ,0.004058 ,-0.000155 ,0.241997 ,1.116883 ,0.068882 ,0.477527 ,0.959945 ,-0.014412 ,-0.481351 ,1.094833 ,-0.000180 ,1.387617 ,0.668676 ,-0.020201 ,-5.338608 ,-1.137000 ,0.124116 ,-1.772138 ,-9.886467 ,0.242415 ,18.314684 ,7.892224 ,-0.207957 ,28.357563 ,-9.635677 ,-0.455102 ,9.719215 ,-31.793737 ,0.590823 ,0.032877 
0.003341 ,0.004065 ,-0.000155 ,0.238933 ,1.146202 ,0.071558 ,0.471838 ,0.979307 ,-0.013818 ,-0.498538 ,1.098013 ,-0.000179 ,1.387423 ,0.683865 ,-0.019878 ,-5.337503 ,-1.144100 ,0.124121 ,-1.766971 ,-9.887581 ,0.242228 ,18.313126 ,7.895667 ,-0.207924 ,28.358564 ,-9.632689 ,-0.455187 ,9.722299 ,-31.793472 ,0.589904 ,0.035616 
0.003338 ,0.004071 ,-0.000155 ,0.235869 ,1.175522 ,0.074234 ,0.466148 ,0.998668 ,-0.013224 ,-0.515724 ,1.101193 ,-0.000179 ,1.387228 ,0.699054 ,-0.019555 ,-5.336399 ,-1.151199 ,0.124126 ,-1.761803 ,-9.888696 ,0.242042 ,18.311565 ,7.899109 ,-0.207891 ,28.359566 ,-9.629701 ,-0.455271 ,9.725381 ,-31.793207 ,0.588986 ,0.035616 
0.003336 ,0.004078 ,-0.000155 ,0.232804 ,1.204842 ,0.076910 ,0.460458 ,1.018030 ,-0.012631 ,-0.532910 ,1.104373 ,-0.000179 ,1.387034 ,0.714244 ,-0.019232 ,-5.335295 ,-1.158299 ,0.124130 ,-1.756636 ,-9.889810 ,0.241855 ,18.310007 ,7.902551 ,-0.207858 ,28.360567 ,-9.626713 ,-0.455356 ,9.728464 ,-31.792942 ,0.588067 ,0.035616 
0.003333 ,0.004085 ,-0.000155 ,0.229740 ,1.234161 ,0.079586 ,0.454768 ,1.037392 ,-0.012037 ,-0.550096 ,1.107553 ,-0.000178 ,1.386839 ,0.729433 ,-0.018909 ,-5.334190 ,-1.165398 ,0.124135 ,-1.751468 ,-9.890924 ,0.241668 ,18.308447 ,7.905993 ,-0.207825 ,28.361568 ,-9.623724 ,-0.455441 ,9.731546 ,-31.792677 ,0.587149 ,0.035616 
0.003331 ,0.004092 ,-0.000155 ,0.226676 ,1.263481 ,0.082262 ,0.449079 ,1.056754 ,-0.011443 ,-0.567282 ,1.110733 ,-0.000178 ,1.386645 ,0.744623 ,-0.018586 ,-5.333086 ,-1.172498 ,0.124140 ,-1.746300 ,-9.892038 ,0.241482 ,18.306889 ,7.909436 ,-0.207792 ,28.362570 ,-9.620736 ,-0.455525 ,9.734630 ,-31.792412 ,0.586230 ,0.035616 
0.003328 ,0.004098 ,-0.000155 ,0.223612 ,1.292801 ,0.084939 ,0.443389 ,1.076115 ,-0.010850 ,-0.584468 ,1.113913 ,-0.000178 ,1.386450 ,0.759812 ,-0.018263 ,-5.331982 ,-1.179598 ,0.124145 ,-1.741132 ,-9.893153 ,0.241295 ,18.305328 ,7.912878 ,-0.207759 ,28.363571 ,-9.617747 ,-0.455610 ,9.737712 ,-31.792147 ,0.585312 ,0.035616 
0.003326 ,0.004105 ,-0.000155 ,0.220547 ,1.322120 ,0.087615 ,0.437699 ,1.095477 ,-0.010256 ,-0.601654 ,1.117093 ,-0.000177 ,1.386256 ,0.775001 ,-0.017940 ,-5.330877 ,-1.186697 ,0.124150 ,-1.735965 ,-9.894267 ,0.241109 ,18.303770 ,7.916320 ,-0.207726 ,28.364573 ,-9.614759 ,-0.455694 ,9.740795 ,-31.791882 ,0.584393 ,0.035616 
0.003324 ,0.004112 ,-0.000155 ,0.217483 ,1.351440 ,0.090291 ,0.432010 ,1.114839 ,-0.009663 ,-0.618840 ,1.120273 ,-0.000177 ,1.386061 ,0.790191 ,-0.017617 ,-5.329773 ,-1.193797 ,0.124154 ,-1.730797 ,-9.895382 ,0.240922 ,18.302210 ,7.919763 ,-0.207693 ,28.365574 ,-9.611771 ,-0.455779 ,9.743877 ,-31.791616 ,0.583474 ,0.035616 
0.003321 ,0.004118 ,-0.000155 ,0.214419 ,1.380760 ,0.092967 ,0.426320 ,1.134201 ,-0.009069 ,-0.636026 ,1.123453 ,-0.000177 ,1.385867 ,0.805380 ,-0.017294 ,-5.328669 ,-1.200896 ,0.124159 ,-1.725630 ,-9.896496 ,0.240735 ,18.300652 ,7.923205 ,-0.207660 ,28.366575 ,-9.608783 ,-0.455864 ,9.746961 ,-31.791351 ,0.582556 ,0.035616 
0.003319 ,0.004125 ,-0.000155 ,0.211354 ,1.410079 ,0.095643 ,0.420630 ,1.153562 ,-0.008475 ,-0.653212 ,1.126633 ,-0.000176 ,1.385672 ,0.820570 ,-0.016972 ,-5.327564 ,-1.207996 ,0.124164 ,-1.720462 ,-9.897611 ,0.240549 ,18.299091 ,7.926647 ,-0.207627 ,28.367577 ,-9.605794 ,-0.455948 ,9.750043 ,-31.791086 ,0.581637 ,0.035616 
0.003316 ,0.004132 ,-0.000155 ,0.208290 ,1.439399 ,0.098319 ,0.414941 ,1.172924 ,-0.007882 ,-0.670398 ,1.129813 ,-0.000176 ,1.385478 ,0.835759 ,-0.016649 ,-5.326460 ,-1.215095 ,0.124169 ,-1.715294 ,-9.898725 ,0.240362 ,18.297533 ,7.930089 ,-0.207594 ,28.368578 ,-9.602806 ,-0.456033 ,9.753126 ,-31.790821 ,0.580719 ,0.038356 
0.003314 ,0.004139 ,-0.000155 ,0.205226 ,1.468719 ,0.100996 ,0.409251 ,1.192286 ,-0.007288 ,-0.687584 ,1.132993 ,-0.000176 ,1.385283 ,0.850948 ,-0.016326 ,-5.325356 ,-1.222195 ,0.124174 ,-1.710127 ,-9.899839 ,0.240176 ,18.295973 ,7.933532 ,-0.207561 ,28.369579 ,-9.599817 ,-0.456118 ,9.756208 ,-31.790556 ,0.579800 ,0.038356 
0.003311 ,0.004145 ,-0.000155 ,0.202162 ,1.498038 ,0.103672 ,0.403561 ,1.211648 ,-0.006694 ,-0.704770 ,1.136173 ,-0.000175 ,1.385089 ,0.866138 ,-0.016003 ,-5.324251 ,-1.229295 ,0.124178 ,-1.704959 ,-9.900953 ,0.239989 ,18.294415 ,7.936974 ,-0.207528 ,28.370581 ,-9.596829 ,-0.456202 ,9.759292 ,-31.790291 ,0.578881 ,0.038356 
0.003309 ,0.004152 ,-0.000155 ,0.199097 ,1.527358 ,0.106348 ,0.397872 ,1.231009 ,-0.006101 ,-0.721956 ,1.139353 ,-0.000175 ,1.384894 ,0.881327 ,-0.015680 ,-5.323147 ,-1.236394 ,0.124183 ,-1.699791 ,-9.902068 ,0.239802 ,18.292854 ,7.940416 ,-0.207495 ,28.371582 ,-9.593841 ,-0.456287 ,9.762374 ,-31.790026 ,0.577963 ,0.038356 
0.003306 ,0.004159 ,-0.000155 ,0.196033 ,1.556677 ,0.109024 ,0.392182 ,1.250371 ,-0.005507 ,-0.739143 ,1.142533 ,-0.000175 ,1.384700 ,0.896517 ,-0.015357 ,-5.322042 ,-1.243494 ,0.124188 ,-1.694624 ,-9.903182 ,0.239616 ,18.291296 ,7.943859 ,-0.207462 ,28.372583 ,-9.590853 ,-0.456372 ,9.765457 ,-31.789761 ,0.577044 ,0.038356 
0.003304 ,0.004166 ,-0.000154 ,0.192969 ,1.585997 ,0.111700 ,0.386492 ,1.269733 ,-0.004913 ,-0.756329 ,1.145712 ,-0.000174 ,1.384505 ,0.911706 ,-0.015034 ,-5.320938 ,-1.250593 ,0.124193 ,-1.689456 ,-9.904297 ,0.239429 ,18.289736 ,7.947301 ,-0.207429 ,28.373585 ,-9.587864 ,-0.456456 ,9.768539 ,-31.789495 ,0.576126 ,0.038356 
0.003302 ,0.004172 ,-0.000154 ,0.189904 ,1.615317 ,0.114376 ,0.380802 ,1.289094 ,-0.004320 ,-0.773515 ,1.148893 ,-0.000174 ,1.384311 ,0.926895 ,-0.014711 ,-5.319834 ,-1.257693 ,0.124198 ,-1.684288 ,-9.905411 ,0.239242 ,18.288177 ,7.950743 ,-0.207396 ,28.374586 ,-9.584876 ,-0.456541 ,9.771623 ,-31.789230 ,0.575207 ,0.038356 
